  1.100   1.300      36169.249 
  1.150   1.300      34501.250 
  1.200   1.300      33535.566 
  1.250   1.300      33096.619 
  1.300   1.300      33074.672 
  1.350   1.300      33381.935 
  1.400   1.300      33908.671 
  1.450   1.300      34632.934 
  1.500   1.300      35488.881 
  1.550   1.300      36454.565 
  1.600   1.300      37486.091 
  1.650   1.300      38583.459 
  1.700   1.300      39724.722 
  1.750   1.300      40865.984 
  1.800   1.300      42029.194 
  1.850   1.300      43192.404 
  1.900   1.300      44333.667 
  1.950   1.300      45606.614 
  2.000   1.300      47099.035 
  2.050   1.300      47998.876 
  2.100   1.300      48898.718 
  2.150   1.300      49052.350 
  2.200   1.300      49205.981 
  2.250   1.300      50248.481 
  2.300   1.300      51290.980 
  2.350   1.300      52300.559 
  2.400   1.300      53310.137 
  2.450   1.300      53310.137 
  2.500   1.300      53310.137 
  2.550   1.300      53310.137 
  2.600   1.300      53310.137 
  2.650   1.300      53310.137 
  2.700   1.300      53310.137 
  2.750   1.300      53310.137 
  2.800   1.300      53310.137 
  2.850   1.300      53310.137 
  2.900   1.300      53310.137 
  2.950   1.300      53310.137 
  3.000   1.300      53310.137 

  0.250   1.350     204088.501 
  0.300   1.350     204088.501 
  0.350   1.350     204088.501 
  0.400   1.350     204088.501 
  0.450   1.350     204088.501 
  0.500   1.350     195123.004 
  0.550   1.350     186157.508 
  0.600   1.350     160215.728 
  0.650   1.350     129621.108 
  0.700   1.350     101506.540 
  0.750   1.350      80590.706 
  0.800   1.350      64986.133 
  0.850   1.350      53332.085 
  0.900   1.350      44684.825 
  0.950   1.350      38363.985 
  1.000   1.350      33842.829 
  1.050   1.350      30726.304 
  1.100   1.350      28729.094 
  1.150   1.350      27565.884 
  1.200   1.350      27083.042 
  1.250   1.350      27104.990 
  1.300   1.350      27500.042 
  1.350   1.350      28158.463 
  1.400   1.350      29036.357 
  1.450   1.350      30067.883 
  1.500   1.350      31209.146 
  1.550   1.350      32438.198 
  1.600   1.350      33711.145 
  1.650   1.350      35006.039 
  1.700   1.350      36322.881 
  1.750   1.350      37661.670 
  1.800   1.350      38978.511 
  1.850   1.350      40273.406 
  1.900   1.350      41568.300 
  1.950   1.350      42972.931 
  2.000   1.350      44618.983 
  2.050   1.350      45584.667 
  2.100   1.350      46550.351 
  2.150   1.350      47428.245 
  2.200   1.350      48306.139 
  2.250   1.350      49381.560 
  2.300   1.350      50456.981 
  2.350   1.350      51477.533 
  2.400   1.350      52498.085 
  2.450   1.350      52498.085 
  2.500   1.350      52498.085 
  2.550   1.350      52498.085 
  2.600   1.350      52498.085 
  2.650   1.350      52498.085 
  2.700   1.350      52498.085 
  2.750   1.350      52498.085 
  2.800   1.350      52498.085 
  2.850   1.350      52498.085 
  2.900   1.350      52498.085 
  2.950   1.350      52498.085 
  3.000   1.350      52498.085 

  0.250   1.400     194870.609 
  0.300   1.400     194870.609 
  0.350   1.400     194870.609 
  0.400   1.400     194870.609 
  0.450   1.400     194870.609 
  0.500   1.400     185191.824 
  0.550   1.400     175513.038 
  0.600   1.400     150097.995 
  0.650   1.400     120183.743 
  0.700   1.400      92815.385 
  0.750   1.400      72579.920 
  0.800   1.400      57589.873 
  0.850   1.400      46528.403 
  0.900   1.400      38407.880 
  0.950   1.400      32547.935 
  1.000   1.400      28465.726 
  1.050   1.400      25744.253 
  1.100   1.400      24098.201 
  1.150   1.400      23286.149 
  1.200   1.400      23110.570 
  1.250   1.400      23417.833 
  1.300   1.400      24076.254 
  1.350   1.400      24998.043 
  1.400   1.400      26117.358 
  1.450   1.400      27368.358 
  1.500   1.400      28707.147 
  1.550   1.400      30111.778 
  1.600   1.400      31560.304 
  1.650   1.400      33008.829 
  1.700   1.400      34479.303 
  1.750   1.400      35927.828 
  1.800   1.400      37354.407 
  1.850   1.400      38780.985 
  1.900   1.400      40163.669 
  1.950   1.400      41678.037 
  2.000   1.400      43411.878 
  2.050   1.400      44443.404 
  2.100   1.400      45474.930 
  2.150   1.400      46594.245 
  2.200   1.400      47713.561 
  2.250   1.400      48854.823 
  2.300   1.400      49996.086 
  2.350   1.400      51060.533 
  2.400   1.400      52124.980 
  2.450   1.400      52124.980 
  2.500   1.400      52124.980 
  2.550   1.400      52124.980 
  2.600   1.400      52124.980 
  2.650   1.400      52124.980 
  2.700   1.400      52124.980 
  2.750   1.400      52124.980 
